,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
305,CNH-HOSPITAL-6302,海东市合成人民医院,合成路1号,海东市-6302,中国,810500,青海省,10000000000,合成人民医院,Synthetic,Yes,3,37.7106,93.8238
306,CNH-HOSPITAL-6322,海北藏族自治州合成人民医院,合成路1号,海北藏族自治州-6322,中国,810300,青海省,10000000000,合成人民医院,Synthetic,Yes,3,37.7106,93.82379999999999
307,CNH-HOSPITAL-6323,黄南藏族自治州合成人民医院,合成路1号,黄南藏族自治州-6323,中国,811200,青海省,10000000000,合成人民医院,Synthetic,Yes,3,37.7106,93.8238
308,CNH-HOSPITAL-6325,海南藏族自治州合成人民医院,合成路1号,海南藏族自治州-6325,中国,811800,青海省,10000000000,合成人民医院,Synthetic,Yes,3,37.7106,93.8238
309,CNH-HOSPITAL-6326,果洛藏族自治州合成人民医院,合成路1号,果洛藏族自治州-6326,中国,624700,青海省,10000000000,合成人民医院,Synthetic,Yes,3,36.81206666666667,95.23835000000001
310,CNH-HOSPITAL-6327,玉树藏族自治州合成人民医院,合成路1号,玉树藏族自治州-6327,中国,815000,青海省,10000000000,合成人民医院,Synthetic,Yes,3,37.7106,93.8238
311,CNH-HOSPITAL-6328,海西蒙古族藏族自治州合成人民医院,合成路1号,海西蒙古族藏族自治州-6328,中国,816000,青海省,10000000000,合成人民医院,Synthetic,Yes,3,37.69302857142857,93.61292857142857
312,CNH-HOSPITAL-6401,银川市合成人民医院,合成路1号,银川市-6401,中国,750000,宁夏回族自治区,10000000000,合成人民医院,Synthetic,Yes,3,38.477199999999996,106.24445
313,CNH-HOSPITAL-6402,石嘴山市合成人民医院,合成路1号,石嘴山市-6402,中国,753000,宁夏回族自治区,10000000000,合成人民医院,Synthetic,Yes,3,38.9808,106.3892
314,CNH-HOSPITAL-6403,吴忠市合成人民医院,合成路1号,吴忠市-6403,中国,751100,宁夏回族自治区,10000000000,合成人民医院,Synthetic,Yes,3,38.02225,106.254775
315,CNH-HOSPITAL-6404,固原市合成人民医院,合成路1号,固原市-6404,中国,756000,宁夏回族自治区,10000000000,合成人民医院,Synthetic,Yes,3,36.0067,106.2808
316,CNH-HOSPITAL-6405,中卫市合成人民医院,合成路1号,中卫市-6405,中国,755000,宁夏回族自治区,10000000000,合成人民医院,Synthetic,Yes,3,37.5113,105.1907
317,CNH-HOSPITAL-6501,乌鲁木齐市合成人民医院,合成路1号,乌鲁木齐市-6501,中国,830000,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,43.801,87.6005
318,CNH-HOSPITAL-6502,克拉玛依市合成人民医院,合成路1号,克拉玛依市-6502,中国,834000,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,45.5847,84.8872
319,CNH-HOSPITAL-6505,哈密市合成人民医院,合成路1号,哈密市-6505,中国,839000,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,44.6559,84.9498
320,CNH-HOSPITAL-6523,昌吉回族自治州合成人民医院,合成路1号,昌吉回族自治州-6523,中国,831100,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,44.18071428571428,87.53587142857144
321,CNH-HOSPITAL-6527,博尔塔拉蒙古自治州合成人民医院,合成路1号,博尔塔拉蒙古自治州-6527,中国,817300,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,44.691424999999995,82.9894
322,CNH-HOSPITAL-6528,巴音郭楞蒙古自治州合成人民医院,合成路1号,巴音郭楞蒙古自治州-6528,中国,841000,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,39.0638,76.706
323,CNH-HOSPITAL-6529,阿克苏地区合成人民医院,合成路1号,阿克苏地区-6529,中国,842000,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,39.0638,76.706
324,CNH-HOSPITAL-6530,克孜勒苏柯尔克孜自治州合成人民医院,合成路1号,克孜勒苏柯尔克孜自治州-6530,中国,843500,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,39.549125000000004,76.30505000000001
325,CNH-HOSPITAL-6531,喀什地区合成人民医院,合成路1号,喀什地区-6531,中国,843800,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,38.578475,77.10695
326,CNH-HOSPITAL-6532,和田地区合成人民医院,合成路1号,和田地区-6532,中国,845100,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,39.156242857142864,76.62962857142858
327,CNH-HOSPITAL-6540,伊犁哈萨克自治州合成人民医院,合成路1号,伊犁哈萨克自治州-6540,中国,833200,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,43.989619999999995,80.99002
328,CNH-HOSPITAL-6542,塔城地区合成人民医院,合成路1号,塔城地区-6542,中国,832100,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,45.734100000000005,84.19474285714286
329,CNH-HOSPITAL-6543,阿勒泰地区合成人民医院,合成路1号,阿勒泰地区-6543,中国,836100,新疆维吾尔自治区,10000000000,合成人民医院,Synthetic,Yes,3,44.6559,84.9498
